cod_id,http_status,stage_failed,reject_detail,n_blocks,n_sites,n_sites_primitive,volume_a3,is_ordered,formula_declared,formula_parsed,max_z,min_nn_dist_a,contains_carbon,n_parser_warnings,survived
7210026,200,size_within_limit,256 sites > 150,1,256,,2796.997,True,C11 H7 Ag Cl F4 N3 O5,Ag8 H56 C88 N24 Cl8 O40 F32,47,0.7935,True,0,False
7210354,200,,,1,104,104,978.1361,True,C24 H22 N4 O2,H44 C48 N8 O4,8,0.8598,True,0,True
7210472,200,size_within_limit,444 sites > 150,1,444,,5367.6768,True,C30 H59 Cu4 N12 Na O40,Na4 Cu16 H96 C120 N48 O160,29,,True,1,False
7210485,200,,,1,120,60,1578.7146,True,C6 H4 Br N O2 Pb,H32 Pb8 C48 Br8 N8 O16,82,0.9284,True,0,True
7210587,200,size_within_limit,1156 sites > 150,1,1156,,12890.3218,True,C14 H72 Cu3 Ge N12 O51.5 Tb W11,Tb8 Cu24 Ge8 H408 W88 C112 N96 O412,74,,True,1,False
7210844,200,size_within_limit,222 sites > 150,1,222,,2402.8059,True,C42 H29 Mn4 N9 O27,Mn8 H58 C84 N18 O54,25,0.8493,True,0,False
7210949,200,,,1,70,70,698.7088,True,C17 H14 N2 O2,H28 C34 N4 O4,8,0.9297,True,0,True
7210987,200,size_within_limit,280 sites > 150,1,280,,2695.9084,True,C13 H13 Co N O7,Co8 H104 C104 N8 O56,27,0.8199,True,0,False
7211010,200,ordered,partial or mixed site occupancy,1,352,,5613.4276,False,,In5.14 H96 C192 N16 O34.28,49,,True,1,False
7211123,200,ordered,partial or mixed site occupancy,1,116,,1286.9234,False,,Mn0.64 Co3.36 H36 C52 N4 O20,27,,True,0,False
7211268,200,size_within_limit,552 sites > 150,1,552,,5413.3499,True,C42 H60 Ag4 Cl4 N12 O16,Ag16 H240 C168 N48 Cl16 O64,47,,True,0,False
7211447,200,size_within_limit,152 sites > 150,1,152,,1768.4348,True,C14 H14 Bi N3 O4 S2,Bi4 H56 C56 S8 N12 O16,83,0.9,True,0,False
7211505,200,,,1,140,140,1448.5013,True,C17 H11 Eu O6,Eu4 H44 C68 O24,63,0.9291,True,0,True
7211876,200,,,1,64,64,639.3808,True,C22 H24 O16 Pr2,Pr2 H24 C22 O16,59,0.7117,True,0,True
7211897,200,,,1,66,66,678.1075,True,C13 H16 Cl2 N2,H32 C26 N4 Cl4,17,0.8672,True,0,True
7212091,200,,,1,84,84,987.7712,True,C9 H7 I O4,H28 C36 I4 O16,53,0.8404,True,0,True
7212270,200,ordered,partial or mixed site occupancy,1,352,,3306.0089,False,,H116 C144 N32 O42,8,,True,0,False
7212576,200,,,1,112,112,1292.9293,True,C12 H10 Cu I N4,Cu4 H40 C48 I4 N16,53,0.9296,True,0,True
7212634,200,size_within_limit,196 sites > 150,1,196,,2081.6813,True,C52 H38 N6 P2,P4 H76 C104 N12,15,0.9492,True,0,False
7212723,200,,,1,136,136,1736.375,True,C29 H26 Br2 Cl Cu N7 S2,Cu2 H52 C58 S4 Br4 N14 Cl2,35,0.9494,True,0,True
7212934,200,ordered,partial or mixed site occupancy,1,536,,5624.817,False,,H184 C304 Cl24,17,,True,0,False
7213029,200,,,1,148,148,1408.4895,True,C17 H15 N5,H60 C68 N20,7,0.9493,True,0,True
7213123,200,ordered,partial or mixed site occupancy,1,220,,2250.5683,False,,H92 C92 O24,8,,True,1,False
7213164,200,hydrogen_declared_present,"formula declares H, no H site in the cell",1,168,,1689.3215,True,C18 H18 N2 O2 S2,H72 C72 S8 N8 O8,16,,False,1,False
7213212,200,,,1,140,140,1315.8506,True,C18 H15 N O,H60 C72 N4 O4,8,0.9416,True,0,True
7213355,200,size_within_limit,276 sites > 150,1,276,,2655.6003,True,C38 H68 Li3 N3 O20 P6,Li6 P12 H136 C76 N6 O40,15,0.9535,True,1,False
7213467,200,size_within_limit,608 sites > 150,1,608,,5855.7466,True,C16 H18 N2 S2,H288 C256 S32 N32,16,,True,0,False
7213531,200,,,1,84,84,781.3718,True,C15 H20 N2 O5,H40 C30 N4 O10,8,0.7903,True,0,True
7213821,200,size_within_limit,192 sites > 150,1,192,,2893.2269,True,C16 H20 N8 O7 S6 U,U4 H40 C64 S24 N32 O28,92,0.8599,True,1,False
7214114,200,size_within_limit,448 sites > 150,1,448,,4533.8842,True,C22 H23 F3 N4 O3 S,H184 C176 S8 N32 O24 F24,16,,True,0,False
7214177,200,size_within_limit,328 sites > 150,1,328,,4587.6439,True,C14 H6 Ag2 F10 N4 O4 S,Ag16 H48 C112 S8 N32 O32 F80,47,0.9297,True,0,False
7214285,200,size_within_limit,484 sites > 150,1,484,,4179.0389,True,C47 H66 N2 O6,H264 C188 N8 O24,8,,True,0,False
7214324,200,ordered,partial or mixed site occupancy,1,148,,1511.7512,False,,H62 C52 Br4 N12 O15,35,,True,0,False
7214426,200,size_within_limit,248 sites > 150,1,248,,1981.0031,True,C9 H21 N,H168 C72 N8,7,0.8576,True,0,False
7214476,200,size_within_limit,290 sites > 150,1,290,,3098.9342,True,C30 H25 Cd1.5 N6 O10,Cd6 H100 C120 N24 O40,48,0.8463,True,0,False
7214731,200,,,1,93,93,869.8836,True,C30 H40 N6 O16 Zn,Zn1 H40 C30 N6 O16,30,0.846,True,0,True
7214802,200,,,1,136,136,1308.4548,True,C11 H12 Mn N2 O8,Mn4 H48 C44 N8 O32,25,0.8202,True,0,True
7214821,200,ordered,partial or mixed site occupancy,1,320,,3093.7808,False,,H128 C144 N24 O20,8,,True,0,False
7214977,200,size_within_limit,204 sites > 150,1,204,,2333.2894,True,C48 H36 N4 O12 Zn2,Zn4 H72 C96 N8 O24,30,0.9285,True,0,False
7215003,200,size_within_limit,172 sites > 150,1,172,,2836.804,True,C48 H24 N4 O8 Pb2,H48 Pb4 C96 N8 O16,82,0.9292,True,0,False
7215166,200,,,1,102,102,1164.5715,True,C22 H16 Cl2 F2 Hg N6 O2,Hg2 H32 C44 N12 Cl4 O4 F4,80,0.8603,True,0,True
7215291,200,,,1,94,94,936.8261,True,C23 H19 N3 O2,H38 C46 N6 O4,8,0.9294,True,0,True
7215328,200,ordered,partial or mixed site occupancy,1,496,,5067.954,False,,Sm8 Co4 H136 C200 N16 O70,62,,True,1,False
7215497,200,,,1,68,68,686.7883,True,C8 H13 Ba Co N O10,Ba2 Co2 H26 C16 N2 O20,56,0.8322,True,0,True
7215590,200,,,1,58,58,744.4213,True,C10 H10 Cl4 N2 O2 U,U2 H20 C20 N4 Cl8 O4,92,0.7971,True,0,True
7215785,200,,,1,100,100,1364.2164,True,C5 H13 Ag2 I3 N2,Ag8 H52 C20 I12 N8,53,0.8845,True,0,True
7215917,200,size_within_limit,592 sites > 150,1,592,,10382.6929,True,C15 H11 Co N2 O6 S2,Co16 H176 C240 S32 N32 O96,27,,True,0,False
7216114,200,ordered,partial or mixed site occupancy,1,258,,2532.8708,False,,Co4 H92 C80 N24 O56,27,,True,1,False
7216161,200,size_within_limit,288 sites > 150,1,288,,2531.4084,True,C17 H18 O,H144 C136 O8,8,0.7919,True,0,False
7216294,200,size_within_limit,306 sites > 150,1,306,,3106.2355,True,C18 H17 N O2.25,H136 C144 N8 O18,8,0.9237,True,0,False
7216360,200,ordered,partial or mixed site occupancy,1,568,,5991.1151,False,,Zn8 H240 C224 Br24 N16 O40,35,,True,0,False
7216365,200,,,1,124,124,1353.4175,True,C52 H52 Br6 Hg2 N4 O8,Hg2 H52 C52 Br6 N4 O8,80,0.929,True,0,True
7216374,200,ordered,partial or mixed site occupancy,1,356,,2975.7344,False,,Co4 H132 C116 N28 O28,27,,True,0,False
7216414,200,ordered,partial or mixed site occupancy,1,1064,,10868.2498,False,,H272 C296 Cl64 O48,17,,True,0,False
7216448,200,ordered,partial or mixed site occupancy,1,5872,,54163.6961,False,,H1200 C1424 S128 N80 O681.6,16,,True,1,False
7216517,200,,,1,120,120,1210.1393,True,C11 H16 Cl N O,H64 C44 N4 Cl4 O4,17,0.8741,True,0,True
7216558,200,parsed,ValueError: Invalid CIF file with no structures!,,,,,,,,,,,3,False
7216663,200,ordered,partial or mixed site occupancy,1,120,,1379.0189,False,,H28 C56 I4 N12 F16,53,,True,0,False
7216672,200,size_within_limit,252 sites > 150,1,252,,3119.3441,True,C8 H5 K La N4 O10.5 S2,K8 La8 H40 C64 S16 N32 O84,57,0.8813,True,0,False
7216964,200,hydrogen_declared_present,"formula declares H, no H site in the cell",1,96,,932.8851,True,C9 H10 N2 O2 S,H40 C36 S4 N8 O8,16,,False,0,False
7217186,200,size_within_limit,1184 sites > 150,1,1184,,10922.1797,True,C60 H82 N2 O4,H656 C480 N16 O32,8,,True,0,False
7217662,200,,,1,110,110,1059.6295,True,C22 H24 Cl F N4 O3,H48 C44 N8 Cl2 O6 F2,17,0.8044,True,0,True
7217667,200,size_within_limit,160 sites > 150,1,160,,1612.5328,True,C23 H14 Br N O,H56 C92 Br4 N4 O4,35,0.949,True,0,False
7217685,200,size_within_limit,264 sites > 150,1,264,,2660.914,True,C24 H22 Er2 N2 O16,Er8 H88 C96 N8 O64,68,0.9,True,0,False
7217758,200,ordered,partial or mixed site occupancy,1,204,,1974.9137,False,,Mo12 H68 C46 N8 O50,42,,True,0,False
7218146,200,,,1,48,48,565.0066,True,C9 H8 Br2 N2 O2,H18 C18 Br4 N4 O4,35,0.8595,True,1,True
7218390,200,size_within_limit,424 sites > 150,1,424,,3950.7924,True,C22 H26 N3 O P,P8 H208 C176 N24 O8,15,,True,0,False
7218481,200,,,1,132,132,1207.3191,True,C8 H15 N5 O5,H60 C32 N20 O20,8,0.8203,True,0,True
7218636,200,size_within_limit,344 sites > 150,1,344,,3466.9586,True,C25 H40 B10 Co N O6 S3,Co4 B40 H160 C100 S12 N4 O24,27,0.8601,True,0,False
7218664,200,size_within_limit,800 sites > 150,1,800,,13223.2832,True,C50 H22 F16 I4 N8,H176 C400 I32 N64 F128,53,,True,0,False
7218700,200,,,1,146,146,1443.7583,True,C44 H28 O,H56 C88 O2,8,0.9294,True,0,True
7218702,200,size_within_limit,248 sites > 150,1,248,,2455.2368,True,C36 H24 O2,H96 C144 O8,8,0.9491,True,0,False
7218894,200,ordered,partial or mixed site occupancy,1,860,,8468.7842,False,,Dy8 H324 C336 N20 O104,66,,True,1,False
7219157,200,,,1,122,61,1176.0587,True,C21 H28 N4 O8,H56 C42 N8 O16,8,0.8605,True,0,True
7219208,200,,,1,144,144,1482.7685,True,C15 H16 Cl N O3,H64 C60 N4 Cl4 O12,17,0.7966,True,0,True
7219500,200,,,1,144,144,1169.595,True,C5 H11 N O,H88 C40 N8 O8,8,0.8661,True,0,True
7219544,200,ordered,partial or mixed site occupancy,1,210,,1582.9844,False,,H91 C42 N4 Cl4 O29,17,,True,1,False
7219870,200,,,1,63,63,681.3684,True,C12 H24 Cl2 Co N4 O18 Sr2,Sr2 Co1 H24 C12 N4 Cl2 O18,38,0.8131,True,0,True
7219953,200,ordered,partial or mixed site occupancy,1,196,,2881.1397,False,,Na2 Mo12 P4 H58 C34 N16 O66,42,,True,1,False
7220178,200,,,1,110,110,1065.0511,True,C26 H23 Cl N4 O,H46 C52 N8 Cl2 O2,17,0.8968,True,0,True
7220214,200,size_within_limit,248 sites > 150,1,248,,2213.1046,True,C24 H30 F2 O6,H120 C96 O24 F8,9,0.8134,True,0,False
7220235,200,size_within_limit,255 sites > 150,1,255,,3017.9711,True,C60 H72 B2 Co N24 O88 W24,Co1 B2 H56 W24 C60 N24 O88,74,0.8593,True,1,False
7220304,200,,,1,120,120,1375.8069,True,C14 H9 Br F3 N3,H36 C56 Br4 N12 F12,35,0.9283,True,0,True
7220377,200,size_within_limit,356 sites > 150,1,356,,3820.8637,True,C39 H32 Fe Mn2 N10 O5,Mn8 Fe4 H128 C156 N40 O20,26,0.8803,True,0,False
7220616,200,,,1,116,116,1212.6246,True,C18 H23 Dy N6 O9 S,Dy2 H46 C36 S2 N12 O18,66,0.8199,True,0,True
7220975,200,,,1,144,144,2064.6677,True,C20 H8 Br4 N2 O2,H32 C80 Br16 N8 O8,35,0.9495,True,0,True
7221227,200,,,1,8,8,218.0348,True,Cd Na2 Sn,Na4 Cd2 Sn2,50,2.881,False,1,True
7221246,200,,,1,15,5,287.7727,True,In2 Li3,Li9 In6,49,2.8537,False,0,True
7221587,200,ordered,partial or mixed site occupancy,1,432,,11937.9739,False,,Zn18 H90 C198 O90,30,,True,0,False
7221848,200,ordered,partial or mixed site occupancy,1,282,,2912.8169,False,,Cu2 H112 C128 N16 Cl4 O18,29,,True,1,False
7222035,200,ordered,partial or mixed site occupancy,1,164,,1206.7115,False,,H73.56 C60 N2 O6,8,,True,2,False
7222165,200,ordered,partial or mixed site occupancy,1,160,,2068.2858,False,,Li52 Si72 Ni36,28,,False,0,False
7222172,200,,,1,38,38,948.8767,True,Bi4 Cs6 O9,Cs12 Bi8 O18,83,1.9841,False,0,True
7222193,200,ordered,partial or mixed site occupancy,1,20,,473.9221,False,,Sm8 Se4.704 S7.296,62,,False,1,False
7222214,200,size_within_limit,160 sites > 150,1,160,,1563.0312,True,C33 H35 N6 Ni O5,Ni2 H70 C66 N12 O10,28,0.8672,True,0,False
7222337,200,ordered,partial or mixed site occupancy,1,30,,406.2591,False,,Ba6 Fe2.55 Ir3.45 O18,77,,False,1,False
7222716,200,,,1,36,36,1168.6392,True,Na4 Sn Te4,Na16 Sn4 Te16,52,2.7401,False,0,True
7222806,200,ordered,partial or mixed site occupancy,1,36,,869.1889,False,,Ce7.28 Lu12.72 Si16,71,,False,0,False
7222818,200,hydrogen_declared_present,"formula declares H, no H site in the cell",1,36,,841.4026,True,B6 Cs H10 N O,Cs4 B24 N4 O4,55,,False,1,False
7222880,200,,,1,28,28,699.4871,True,Fe2 Na6 Se6,Na12 Fe4 Se12,34,2.3683,False,0,True
7222907,200,ordered,partial or mixed site occupancy,1,8,,187.6405,False,,Tm4 Te0.8 Se3.2,69,,False,0,False
7222919,200,,,1,88,88,793.9242,True,C7 H10 F N O3,H40 C28 N4 O12 F4,9,0.8805,True,0,True
7223007,200,size_within_limit,720 sites > 150,1,720,,8108.2752,True,C45 H35 N5 O4 S,H280 C360 S8 N40 O32,16,,True,0,False
7223561,200,size_within_limit,212 sites > 150,1,212,,2622.116,True,C24 H18 Cl2 I2 Mn N4 O2,Mn4 H72 C96 I8 N16 Cl8 O8,53,0.8604,True,0,False
7223608,200,size_within_limit,196 sites > 150,1,196,,1868.9945,True,C40 H43 Cl Co Mn N6 O6,Mn2 Co2 H86 C80 N12 Cl2 O12,27,0.949,True,0,False
7223798,200,,,1,52,52,684.4427,True,C26 H18 Hg2 I4 N2,Hg2 H18 C26 I4 N2,80,0.9295,True,0,True
7223951,200,ordered,partial or mixed site occupancy,1,214,,2378.2423,False,,Fe6 P4 H86 C96 N2 Cl12,26,,True,1,False
7224066,200,,,1,58,58,547.2505,True,C9 H14 N O4 P,P2 H28 C18 N2 O8,15,0.9498,True,0,True
7224184,200,size_within_limit,216 sites > 150,1,216,,2956.5712,True,C12 H8 I2 N2 O2 Ru,H64 Ru8 C96 I16 N16 O16,53,0.9498,True,0,False
7224433,200,size_within_limit,152 sites > 150,1,152,,1534.3671,True,C8 H15 Ho N O12 P,Ho4 P4 H60 C32 N4 O48,67,0.8196,True,0,False
7224481,200,,,1,90,90,1316.8365,True,C20 H14 N4 O6 Zn,Zn2 H28 C40 N8 O12,30,0.8195,True,0,True
7224664,200,ordered,partial or mixed site occupancy,1,468,,5203.0083,False,,H192 C192 N12 Cl36 O24,17,,True,1,False
7224698,200,size_within_limit,196 sites > 150,1,196,,2071.8783,True,C24 H17 N4 O3 P,P4 H68 C96 N16 O12,15,0.9293,True,0,False
7224823,200,size_within_limit,172 sites > 150,1,172,,1736.7641,True,C18 H14 Cu N4 O6,Cu4 H56 C72 N16 O24,29,0.8193,True,0,False
7224867,200,size_within_limit,496 sites > 150,1,496,,5313.0473,True,C66.7 H54.8 N6 O6.7,H192 C260 N24 O20,8,,True,1,False
7224915,200,ordered,partial or mixed site occupancy,1,470,,5378.9791,False,,Fe8 H172 C220 S32 N8 Cl8 O16,26,,True,2,False
7225211,200,ordered,partial or mixed site occupancy,1,610,,5206.8937,False,,H288 C144 S16 N16 O32 F48,16,,True,0,False
7225380,200,,,1,32,32,655.3181,True,C2 H Cl5,H4 C8 Cl20,17,0.9797,True,0,True
7225820,200,size_within_limit,792 sites > 150,1,792,,8927.699,True,C62 H88 Cl4 Fe4 N16 O24,Fe16 H352 C248 N64 Cl16 O96,26,,True,1,False
7225918,200,size_within_limit,188 sites > 150,1,188,,2006.1873,True,C27 H17 Cl N2,H68 C108 N8 Cl4,17,0.9294,True,0,False
7226205,200,,,1,114,114,1083.9589,True,C3 H10 N10 Na O4.5,Na4 H40 C12 N40 O18,11,0.8195,True,0,True
7226213,200,size_within_limit,200 sites > 150,1,200,,2044.7203,True,C24 H20 N4 O2,H80 C96 N16 O8,8,0.9289,True,0,False
7226401,200,,,1,144,144,1455.817,True,C15 H13 N3 O4 S,H52 C60 S4 N12 O16,16,0.9669,True,0,True
7226451,200,size_within_limit,216 sites > 150,1,216,,1966.998,True,C6 H11 N5 O5,H88 C48 N40 O40,8,0.8304,True,0,False
7226746,200,size_within_limit,340 sites > 150,1,340,,3236.3898,True,C30 H40 Cl N O13,H160 C120 N4 Cl4 O52,17,0.8207,True,0,False
7226759,200,size_within_limit,382 sites > 150,1,382,,4119.3557,True,C47.5 H43 Cl2 N2 Rh,H172 Rh4 C190 N8 Cl8,45,0.9285,True,0,False
7226780,200,ordered,partial or mixed site occupancy,1,1074,,9760.094,False,,P22.5 H336 Os8 C404 N16 Cl8 O8 F48,76,,True,1,False
7226879,200,size_within_limit,192 sites > 150,1,192,,1993.818,True,C20 H21 N5 O2,H84 C80 N20 O8,8,0.8808,True,0,False
7227113,200,,,1,120,120,1420.8177,True,C13 H12 Cl2 N2 Zn,Zn4 H48 C52 N8 Cl8,30,0.9289,True,0,True
7227175,200,size_within_limit,300 sites > 150,1,300,,2954.5149,True,C24 H33 Er N4 O12 Zn,Er4 Zn4 H132 C96 N16 O48,68,0.929,True,0,False
7227210,200,,,1,63,63,740.4223,True,C9 H F9 N2,H3 C27 N6 F27,9,0.8485,True,0,True
7227324,200,size_within_limit,252 sites > 150,1,252,,2383.7805,True,C27 H29 Mn N O5,Mn4 H116 C108 N4 O20,25,0.9291,True,0,False
7227502,200,,,1,104,104,1542.9219,True,C10 H4 Ag B Br4 F4 N2,Ag4 B4 H16 C40 Br16 N8 F16,47,0.9503,True,0,True
7227599,200,,,1,150,150,1734.3483,True,C36 H25 Br3 Gd N3 O7,Gd2 H50 C72 Br6 N6 O14,64,0.75,True,0,True
7227680,200,,,1,72,72,719.9461,True,C14 H18 N2 O S,H36 C28 S2 N4 O2,16,0.8799,True,0,True
7228103,200,,,1,108,108,1027.4644,True,C24 H26 N2 O2,H52 C48 N4 O4,8,0.8421,True,0,True
7228209,200,size_within_limit,948 sites > 150,1,948,,10007.9373,True,C113 H104 B Cu3 F4 N4 O2 P6,Cu12 B4 P24 H416 C452 N16 O8 F16,29,,True,0,False
7228256,200,,,1,136,136,1472.1871,True,C14 H13 Br O6,H52 C56 Br4 O24,35,0.93,True,0,True
7228263,200,,,1,108,108,1060.8378,True,C12 H10 N4 O,H40 C48 N16 O4,8,0.8758,True,0,True
7228387,200,,,1,72,72,705.3915,True,C14 H12 B N O8,B2 H24 C28 N2 O16,8,0.8398,True,0,True
7228691,200,size_within_limit,1104 sites > 150,1,1104,,10371.2686,True,C90 H136 Dy6 N6 O44,Dy24 H528 C360 N24 O168,66,,True,1,False
7228772,200,size_within_limit,200 sites > 150,1,200,,1835.5514,True,C19 H22 N4 O5,H88 C76 N16 O20,8,0.8797,True,0,False
7229121,200,ordered,partial or mixed site occupancy,1,232,,2003.8281,False,,H116 Pt4 C52 S4 N16 O20 F12,78,,True,0,False
7229161,200,size_within_limit,632 sites > 150,1,632,,6053.9385,True,C67 H74 N4 O13,H296 C268 N16 O52,8,,True,0,False
7229265,200,,,1,40,40,650.0501,True,Cd2 O12 Se4 Sr2,Sr4 Cd4 Se8 O24,48,1.6791,False,0,True
7229314,200,ordered,partial or mixed site occupancy,1,165,,2452.235,False,,Zn7 H38.414 C60 N4 O40,30,,True,1,False
7229350,200,size_within_limit,384 sites > 150,1,384,,3848.8755,True,C16 H23 N5 O3 S,H184 C128 S8 N40 O24,16,0.8602,True,0,False
7229361,200,,,1,50,50,490.4486,True,C12 H8 N2 O3,H16 C24 N4 O6,8,0.9298,True,0,True
7229427,200,ordered,partial or mixed site occupancy,1,639,,8784.4961,False,,Zn9 H198 C342 S18 N54,30,,True,0,False
7229726,200,ordered,partial or mixed site occupancy,1,273,,2243.2691,False,,V2 H120 C104 N18 O2,23,,True,1,False
7229970,200,size_within_limit,160 sites > 150,1,160,,1475.1448,True,C12 H17 Cu N3 O7,Cu4 H68 C48 N12 O28,29,0.7474,True,0,False
7230269,200,ordered,partial or mixed site occupancy,1,324,,3229.7899,False,,Fe4 H130 C108 N48 O26,26,,True,1,False
7230383,200,,,1,96,96,985.2884,True,C16 H21 F3 N O6 P,P2 H42 C32 N2 O12 F6,15,0.8204,True,1,True
7230597,200,size_within_limit,176 sites > 150,1,176,,1689.0396,True,C21 H19 N3 O,H76 C84 N12 O4,8,0.9293,True,0,False
7230838,200,ordered,partial or mixed site occupancy,1,332,,2713.1917,False,,P8 H176 C76 Se8 N20 O4,34,,True,0,False
7230910,200,size_within_limit,192 sites > 150,1,192,,1913.6271,True,C29 H18 O,H72 C116 O4,8,0.9294,True,0,False
7231314,200,size_within_limit,184 sites > 150,1,184,,1675.6501,True,C18 H23 N3 O2,H92 C72 N12 O8,8,0.9499,True,0,False
7231414,200,,,1,56,56,650.4691,True,C6 H14 Mn2 N2 O12,Mn4 H12 C12 N4 O24,25,0.9565,True,1,True
7231490,200,size_within_limit,400 sites > 150,1,400,,4416.975,True,C24 H15 Cd N3 O7,Cd8 H120 C192 N24 O56,48,0.8219,True,0,False
7231555,200,ordered,partial or mixed site occupancy,1,178,,1486.5804,False,,Zn2 H38 C62 N6 O22,30,,True,1,False
7231723,200,,,1,60,60,658.6076,True,C12 H11 Li O5 S,Li2 H22 C24 S2 O10,16,0.8471,True,0,True
7231733,200,ordered,partial or mixed site occupancy,1,192,,1471.3101,False,,Sr4 H48 C48 S4 O24,38,,True,0,False
7231829,200,size_within_limit,152 sites > 150,1,152,,1508.0168,True,C14 H17 N3 O3 S,H68 C56 S4 N12 O12,16,0.9284,True,0,False
7231915,200,,,1,134,134,1383.0284,True,C29 H25 Cd N5 O7,Cd2 H50 C58 N10 O14,48,0.8087,True,0,True
7232174,200,ordered,partial or mixed site occupancy,1,342,,3822.5106,False,,Na9.5 Cu0.5 Mo24 P16 H80 C26 N13 O140,42,,True,1,False
7232436,200,size_within_limit,200 sites > 150,1,200,,2185.0588,True,C20 H14 F8 N4 O5 Zn,Zn4 H48 C80 N16 O20 F32,30,0.9882,True,1,False
7232492,200,ordered,partial or mixed site occupancy,1,216,,2017.3327,False,,H36 C84 S8 I4 N4 F20,53,,True,0,False
7232493,200,,,1,78,78,977.2741,True,C21 H9 F5 I N O2,H18 C42 I2 N2 O4 F10,53,0.9492,True,0,True
7232494,200,size_within_limit,208 sites > 150,1,208,,2102.5322,True,C28 H20 N4,H80 C112 N16,7,0.9289,True,0,False
7232553,200,,,1,84,84,911.5432,True,C8 H18 Cr K N2 O12,K2 Cr2 H36 C16 N4 O24,24,0.889,True,0,True
7232711,200,ordered,partial or mixed site occupancy,1,230,,2280.4978,False,,Cu2 P6 H86 C90 N4 O3 F12,29,,True,0,False
7232717,200,ordered,partial or mixed site occupancy,1,556,,5494.3906,False,,H248 C212 Br16 Cl16 O40,35,,True,0,False
7233182,200,,,1,72,72,704.4889,True,C32 H30 O8 S2,H30 C32 S2 O8,16,0.8398,True,0,True
7233506,200,size_within_limit,208 sites > 150,1,208,,2019.3778,True,C26 H22 N2 O2,H88 C104 N8 O8,8,0.9488,True,0,False
7233527,200,,,1,88,88,990.6675,True,C7 H4 Cd F5 O4 P,Cd4 P4 H16 C28 O16 F20,48,0.8856,True,0,True
7233535,200,size_within_limit,268 sites > 150,1,268,,2385.6294,True,C23 H34 N2 O8,H136 C92 N8 O32,8,0.9233,True,0,False
7233583,200,size_within_limit,240 sites > 150,1,240,,2408.9979,True,C31 H26 N2 Pt,H104 Pt4 C124 N8,78,0.9291,True,1,False
7233695,200,,,1,92,46,1598.3105,True,Bi I5 O15 Rb2,Rb8 Bi4 I20 O60,83,1.7937,False,0,True
7233936,200,size_within_limit,188 sites > 150,1,188,,1938.4479,True,C52 H36 Cl2 N4,H72 C104 N8 Cl4,17,0.9491,True,0,False
7234084,200,size_within_limit,216 sites > 150,1,216,,2072.0811,True,C26 H24 O4,H96 C104 O16,8,0.9287,True,0,False
7234094,200,size_within_limit,162 sites > 150,1,162,,1659.9296,True,C40 H36 N2 O2 Pt,H72 Pt2 C80 N4 O4,78,0.9494,True,0,False
7234105,200,,,1,116,116,1129.0664,True,C50 H58 F2 N4 S2,H56 C50 S2 N4 F4,16,0.9302,True,1,True
7234142,200,,,1,112,56,1404.5044,True,H2 Mn1.5 Na O8 S1.5,Na8 Mn12 H16 S12 O64,25,0.8342,False,0,True
7234147,200,size_within_limit,156 sites > 150,1,156,,2016.6843,True,C42 H26 B F2 N5 S2,B2 H52 C84 S4 N10 F4,16,0.9287,True,0,False
7234182,200,size_within_limit,166 sites > 150,1,166,,1521.6849,True,C68 H92 N2 O4,H92 C68 N2 O4,8,0.9293,True,1,False
7234461,200,size_within_limit,320 sites > 150,1,320,,3370.7173,True,C23 H14 N2 S,H112 C184 S8 N16,16,0.929,True,0,False
7234889,200,,,1,128,128,1231.5662,True,C14 H14 N4,H56 C56 N16,7,0.9499,True,0,True
7234986,200,size_within_limit,284 sites > 150,1,284,,2935.3272,True,C76 H58 N2 O6,H116 C152 N4 O12,8,0.8604,True,1,False
7234996,200,ordered,partial or mixed site occupancy,1,332,,3733.4141,False,,U8 H64 C152 N4 O96,92,,True,0,False
7235032,200,ordered,partial or mixed site occupancy,1,128,,1193.0484,False,,Cd4 H48 C24 S4 N8 Cl8 O16,48,,True,0,False
7235062,200,ordered,partial or mixed site occupancy,1,488,,5286.0227,False,,H112 Ir8 C224 N64 F56,77,,True,0,False
7235087,200,ordered,partial or mixed site occupancy,1,85,,855.2755,False,,Cu3 H22 C20 N20 Cl8 O5,29,,True,1,False
7235137,200,size_within_limit,232 sites > 150,1,232,,2271.5874,True,C28 H28 B N,B4 H112 C112 N4,7,0.9292,True,0,False
7235314,200,ordered,partial or mixed site occupancy,1,268,,1595.8267,False,,H68 C56 S8 N4 O24,16,,True,0,False
7235375,200,size_within_limit,384 sites > 150,1,384,,5178.628,True,C22 H14 Eu N5 O6,Eu8 H112 C176 N40 O48,63,0.9289,True,0,False
7235408,200,size_within_limit,572 sites > 150,1,572,,4883.9968,True,C50 H72 N2 O18 S,H288 C200 S4 N8 O72,16,,True,0,False
7235471,200,size_within_limit,172 sites > 150,1,172,,1714.7731,True,C15 H17 F3 N4 O4,H68 C60 N16 O16 F12,9,0.8772,True,0,False
